3cixty_uri,3cixty_label,dbpedia_label,dbpedia_uri,score
http://data.linkedevents.org/location/transit/Nice/stop/a9195f97-a179-36bc-87f6-b67429b44354,Riquier,gare de Nice-Riquier,http://www.wikidata.org/entity/Q975315,83.8
http://data.linkedevents.org/location/ad63e93e-ef00-3956-ac0b-87f3870942cc,Rue Masséna,place Masséna,http://www.wikidata.org/entity/Q3389982,83.8
http://data.linkedevents.org/location/3a5c9c01-fa50-3bba-b1c2-06a97dcc971f,"British Airways Lounge, Aeroport Nice Cote D'azur",aéroport Nice Côte d'Azur,http://www.wikidata.org/entity/Q821557,83.6
http://data.linkedevents.org/location/c5231567-a0c8-317b-8367-bbd45c8fd338,Cal Notre Dame.,basilique Notre-Dame de Nice,http://www.wikidata.org/entity/Q2886962,83.6
http://data.linkedevents.org/location/419257dc-1f1e-3aa9-9154-2b54f69d2174,Gare ferroviaire de Nice Ville - Gare Thiers,gare de Nice-Ville,http://www.wikidata.org/entity/Q738970,83.6
http://data.linkedevents.org/location/54f91ae8-7f00-3d49-8362-aa1bd3eec45a,Tour Saint François,couvent Saint-François de Nice,http://www.wikidata.org/entity/Q3001619,83.6
http://data.linkedevents.org/location/5b10be4f-d661-335b-ab15-4da211831b07,Coiffure Jean Louis David Cap 3000,Cap 3000,http://www.wikidata.org/entity/Q2936988,83.4
http://data.linkedevents.org/location/8e31bbf8-71c2-4adf-9517-44a780fccd15,Jardin Botanique,jardin botanique de la ville de Nice,http://www.wikidata.org/entity/Q630118,83.4
http://data.linkedevents.org/location/transit/Nice/stop/430e4073-6031-3f15-aa2d-0f0a0bc4688e,Jardin Botanique,jardin botanique de la ville de Nice,http://www.wikidata.org/entity/Q630118,83.4
http://data.linkedevents.org/location/621a938e-392a-30d9-8a68-b11988247814,Médiathèque Drap,Drap,http://www.wikidata.org/entity/Q1089758,83.4
http://data.linkedevents.org/location/e0fcb67d-5a0a-38f8-a813-0fbee6139bd8,Pharmacie de l'Opéra,opéra de Nice,http://www.wikidata.org/entity/Q608423,83.2
http://data.linkedevents.org/location/b5b14451-b270-3d87-a490-554d3bc1b4f6,Rue des Serruriers,monument des Serruriers,http://www.wikidata.org/entity/Q3323351,83.2
http://data.linkedevents.org/location/e4f416a6-db38-3339-be92-5580bf2b8cee,Société Hotelière Palais Méditerranée,palais de la Méditerranée,http://www.wikidata.org/entity/Q3361055,83.2
http://data.linkedevents.org/location/3f428c09-6f1e-3091-914e-0e1613fcdbd7,Alternance Saint Laurent du Var,gare de Saint-Laurent-du-Var,http://www.wikidata.org/entity/Q15188534,83.0
http://data.linkedevents.org/location/6d76f2e3-2269-3785-a3d9-27e5ea138e3b,Colline Saint-Barthélémy,église Saint-Barthélemy de Nice,http://www.wikidata.org/entity/Q27345164,83.0
http://data.linkedevents.org/location/6ef96002-9f81-30bb-b2a4-3ec7c49b1ab6,Crédit Municipal de Nice,casino municipal de Nice,http://www.wikidata.org/entity/Q2941117,83.0
http://data.linkedevents.org/location/9f6b2430-efea-3f25-8182-f61189afc8b5,MacDonald's Lingostière,Nice Lingostière,http://www.wikidata.org/entity/Q3339613,83.0
http://data.linkedevents.org/location/d1d86f65-460e-3e91-a756-2e88beeccb26,Mairie de Saint Laurent du Var,église Saint-Laurent de Saint-Laurent-du-Var,http://www.wikidata.org/entity/Q27346468,83.0
http://data.linkedevents.org/location/d784a8e1-c8e4-3bcb-a09b-6623e46639af,Nice,palais de l'agriculture,http://www.wikidata.org/entity/Q4277750,83.0
http://data.linkedevents.org/location/78a1fc40-29ab-3e64-bfc7-1a609dc1ef34,Boutique Opéra,opéra de Nice,http://www.wikidata.org/entity/Q608423,82.8
http://data.linkedevents.org/location/09d76e37-e222-3951-af84-4102c19fc533,Saint-Laurent-du-Var,canton de Saint-Laurent-du-Var-Cagnes-sur-Mer-Est,http://www.wikidata.org/entity/Q1727236,82.6
http://data.linkedevents.org/location/a0b14e53-80ed-3944-8806-1bb596eb1c64,Etam (tnl),Nice TNL,http://www.wikidata.org/entity/Q3339618,82.4
http://data.linkedevents.org/location/82677abf-ba53-3625-96a3-98ff0472c321,GV Sport Saint Laurent Du Var,gare de Saint-Laurent-du-Var,http://www.wikidata.org/entity/Q15188534,82.4
http://data.linkedevents.org/location/e3b68db7-824a-3f97-8f96-23d7232263bd,Sci Barety,palais Baréty,http://www.wikidata.org/entity/Q15952894,82.4
http://data.linkedevents.org/location/b59bf668-1184-3615-8646-624dda94ecec,Gare Sncf Nice St Augustin,gare de Nice-Saint-Augustin,http://www.wikidata.org/entity/Q3097206,82.2
http://data.linkedevents.org/location/d826bfde-6a7f-30fb-8b44-0910ac6d2c6f,H Landers (TNL),Nice TNL,http://www.wikidata.org/entity/Q3339618,82.2
http://data.linkedevents.org/location/0180ea4c-fdf9-3bac-8e22-e82388e7a15f,Jardin des Roses Arène de Cimiez,arènes de Cimiez,http://www.wikidata.org/entity/Q2866137,82.2
http://data.linkedevents.org/location/af887513-003f-3f89-be91-6a91dc46e731,Acropolis / Barla,Acropolis,http://www.wikidata.org/entity/Q2823500,82.0
http://data.linkedevents.org/location/transit/Nice/stop/6c43f06d-cea5-34fb-8508-b9ed95082ff1,Acropolis / Barla,Acropolis,http://www.wikidata.org/entity/Q2823500,82.0
http://data.linkedevents.org/location/58a00265-fa07-3680-990c-b57bf6396b9e,Église Notre Dame de Bon Secours,église Notre-Dame-de-Bon-Conseil de Nice,http://www.wikidata.org/entity/Q27345074,82.0
http://data.linkedevents.org/location/cf7030ab-83a2-30da-aa62-64295f33976f,Acropolis Congress Venue,Acropolis,http://www.wikidata.org/entity/Q2823500,81.8
http://data.linkedevents.org/location/29201dbe-e9c8-3905-8e5a-801c60d2dc54,PARC AUTO MASSENA,place Masséna,http://www.wikidata.org/entity/Q3389982,81.8
http://data.linkedevents.org/location/b39190fe-245f-33cf-babf-f78c561522f6,Ste.-Hélène,église Sainte-Hélène de Nice,http://www.wikidata.org/entity/Q15954021,81.8
http://data.linkedevents.org/location/6db7ad31-66f0-357a-baac-40d3690d7268,26-Pairoliere,fortifications de la porte Pairolière,http://www.wikidata.org/entity/Q15948841,81.6
http://data.linkedevents.org/location/94a35c65-34e1-33a1-8f67-56e73703ef31,Boutique SFR NICE TNL,Nice TNL,http://www.wikidata.org/entity/Q3339618,81.6
http://data.linkedevents.org/location/58068c9b-4b29-38ac-b405-de49c9c8df9e,Commune de Nice,palais communal de Nice,http://www.wikidata.org/entity/Q3360951,81.6
http://data.linkedevents.org/location/b7c482cb-5cc6-3de3-80b2-c728409beade,Du4 Rue Alexandre Mari SCM,maison du 15 rue Alexandre-Mari,http://www.wikidata.org/entity/Q22916200,81.6
http://data.linkedevents.org/location/53a5227e-a564-3dcf-b3cd-91c98df45dc0,"[u'Les Am\xe9ricains et la 6e Flotte \xe0 Villefranche sur mer', u'Les Am\xe9ricains et la 6\xe8me Flotte \xe0 Villefranche sur mer']",darse de Villefranche-sur-Mer,http://www.wikidata.org/entity/Q3016578,81.6
http://data.linkedevents.org/location/691d49ea-dfab-36a9-9f81-f10f0bbc1493,Pub Opéra,opéra de Nice,http://www.wikidata.org/entity/Q608423,81.6
http://data.linkedevents.org/location/922c0793-2f69-3f12-b658-76dcf10934af,Arrêt de bus Sainte Hélène,église Sainte-Hélène de Nice,http://www.wikidata.org/entity/Q15954021,81.4
http://data.linkedevents.org/location/b358e551-dc21-313d-9e07-e164fedc2623,La Fete Du Chateau,château de Nice,http://www.wikidata.org/entity/Q2970127,81.4
http://data.linkedevents.org/location/534a79b5-6849-355a-b953-c9638c90ccb1,Terrassen Villefranche,Rade de Villefranche,http://www.wikidata.org/entity/Q16510586,81.4
http://data.linkedevents.org/location/1170d984-8afa-402c-a95e-a214da6b801a,"Acropolis, SALLE KLEIN",Acropolis,http://www.wikidata.org/entity/Q2823500,81.2
http://data.linkedevents.org/location/fdeb5ec9-92e3-308d-8110-d756269fbea4,Fondation Furtado Heine,villa Furtado-Heine,http://www.wikidata.org/entity/Q4352621,81.2
http://data.linkedevents.org/location/e61bf911-00cb-31a7-8a30-6c028be52577,Carrousel Palace - Jardin Albert 1er,jardin Albert-Ier,http://www.wikidata.org/entity/Q3162279,81.0
http://data.linkedevents.org/location/d17cc4cf-2aed-302b-b178-8a0e54f2ba92,Cimetière Saint Barthélémy,église Saint-Barthélemy de Nice,http://www.wikidata.org/entity/Q27345164,81.0
http://data.linkedevents.org/location/26208d0b-4222-380b-b62a-b10cce87a785,Falicon Immobilier,Falicon,http://www.wikidata.org/entity/Q867129,81.0
http://data.linkedevents.org/location/1eff352f-8d14-3fb9-a1e0-8dc2e52d1fbc,La Tete au Carre,Tête Carrée,http://www.wikidata.org/entity/Q3546907,81.0
http://data.linkedevents.org/location/54909bc3-dbaf-3019-8893-7212aa651bc4,P+R Pont-Michel,gare de Nice-Pont-Michel,http://www.wikidata.org/entity/Q18749562,81.0
http://data.linkedevents.org/location/75e341fb-5401-342f-b8bb-89286120a07a,PARC AUTO SULZER,rue Sulzer,http://www.wikidata.org/entity/Q3450103,81.0
http://data.linkedevents.org/location/681e3419-2ab5-317f-8595-c734f1f54990,Primeurs Garibaldi,place Garibaldi,http://www.wikidata.org/entity/Q3389830,81.0
http://data.linkedevents.org/location/e20b55c6-b823-3f8f-9092-573cca58be6f,School Specialized Du Château,château de Nice,http://www.wikidata.org/entity/Q2970127,81.0
http://data.linkedevents.org/location/edabcf01-a38e-32b4-bf4d-6b281172f7d4,Agata,Terra Amata,http://www.wikidata.org/entity/Q1857046,80.8
http://data.linkedevents.org/location/511a0f45-0d01-3de4-be50-7310f2168d59,La naturelle,muséum d'histoire naturelle de Nice,http://www.wikidata.org/entity/Q3330894,80.8
http://data.linkedevents.org/location/201f4bf3-5eca-38c7-9450-1fc990db821f,Massena Pocket,place Masséna,http://www.wikidata.org/entity/Q3389982,80.8
http://data.linkedevents.org/location/e4ce2a02-63ac-3916-8210-15ffd6288bf8,SCI Saint-barthelemy,église Saint-Barthélemy de Nice,http://www.wikidata.org/entity/Q27345164,80.8
http://data.linkedevents.org/location/6e3f5190-236e-329e-920e-284adabec0d9,Sagec Mediterranee,palais de la Méditerranée,http://www.wikidata.org/entity/Q3361055,80.8
http://data.linkedevents.org/location/97108695-99e6-375a-9573-a5e7a105067e,1 Avenue Reine Victoria Nice,monument à la reine Victoria,http://www.wikidata.org/entity/Q3323418,80.6
http://data.linkedevents.org/location/fbbc5f49-4133-3783-97e8-6c07f524c5f4,ASL Arenas,quartier de l'Arenas,http://www.wikidata.org/entity/Q3413178,80.6
http://data.linkedevents.org/location/984aa988-572e-46a9-90ff-307de1e07606,"Acropolis, SALLE CHAGALL",Acropolis,http://www.wikidata.org/entity/Q2823500,80.6
http://data.linkedevents.org/location/2f1202af-dd58-4cb6-a514-7193988ebbff,"Acropolis, SALLE MATISSE",Acropolis,http://www.wikidata.org/entity/Q2823500,80.6
http://data.linkedevents.org/location/954d6700-2ee1-3c40-8706-0b51b9d436f4,La Tête Carrée de Sosno,Tête Carrée,http://www.wikidata.org/entity/Q3546907,80.6
http://data.linkedevents.org/location/b23807c8-8d54-3391-b8b6-6142881b914e,Laverie Saint Roch,église Saint-Roch de Nice,http://www.wikidata.org/entity/Q3584280,80.6
http://data.linkedevents.org/location/7c5c6b52-7e11-310c-bcc3-2e3470a82e0a,McDonald's Nice TNL Relocalisation,Nice TNL,http://www.wikidata.org/entity/Q3339618,80.6
http://data.linkedevents.org/location/5beebf25-f850-3d23-a52b-0267d7e1c54e,Paroisse Saint-Laurent du Var,église Sainte-Pétronille de Saint-Laurent-du-Var,http://www.wikidata.org/entity/Q27346505,80.6
http://data.linkedevents.org/location/0062e910-ae89-3097-9b9b-06990db48a66,Port de Villefranche,Villefranche-sur-Mer,http://www.wikidata.org/entity/Q207080,80.4
http://data.linkedevents.org/location/4bca8818-27d2-3923-a3a8-6529cbb12573,Port de Villefranche,Villefranche-sur-Mer,http://www.wikidata.org/entity/Q207080,80.4
http://data.linkedevents.org/location/3c67d884-0b8c-325a-a478-b49b447ea8d9,Domaine de Roseland,abbaye de Roseland,http://www.wikidata.org/entity/Q13518764,80.2
http://data.linkedevents.org/location/9e125373-5617-3b5b-96da-5c6c6106d201,Fournil Saint François,couvent Saint-François de Nice,http://www.wikidata.org/entity/Q3001619,80.2
http://data.linkedevents.org/location/a1fdf66a-cb0a-3441-b5f6-073791527ffb,Palais Immobilier Opéra,opéra de Nice,http://www.wikidata.org/entity/Q608423,80.2
http://data.linkedevents.org/location/46bac625-9cf9-33de-92aa-4c8f7f75fd7e,Villefranche Home,bastionnet de Villefranche-sur-Mer,http://www.wikidata.org/entity/Q22999286,80.2
